date,time,temp_c,air,light,soil
13/05/2021,10:27:30,25.64,47.20,97.80,56.60
13/05/2021,10:27:40,25.74,47.40,98.00,56.60
13/05/2021,10:27:50,25.72,47.40,97.80,56.60
13/05/2021,10:28:00,25.82,47.40,98.00,57.00
13/05/2021,10:28:10,26.16,47.80,97.60,56.20
13/05/2021,10:28:20,25.70,47.20,97.60,56.20
13/05/2021,10:28:30,25.70,47.00,97.60,56.80
13/05/2021,10:28:41,25.78,47.40,97.80,56.80
13/05/2021,10:28:51,25.72,47.20,98.00,56.20
13/05/2021,10:29:01,25.80,47.40,97.60,56.40
13/05/2021,10:29:11,25.94,47.60,97.80,56.40
13/05/2021,10:29:21,25.98,47.60,97.80,56.40
13/05/2021,10:29:31,25.96,47.40,97.60,56.80
13/05/2021,10:29:41,26.06,47.20,98.00,57.00
13/05/2021,10:29:51,26.06,47.60,97.40,56.60
13/05/2021,10:30:01,25.76,47.40,97.80,56.60
13/05/2021,10:30:11,25.86,47.60,97.40,56.60
13/05/2021,10:30:21,26.10,47.80,97.40,56.80
13/05/2021,10:30:31,25.80,46.80,97.80,56.80
13/05/2021,10:30:41,25.86,47.00,98.00,57.00
13/05/2021,10:30:51,26.02,47.00,97.80,56.60
13/05/2021,10:31:02,25.88,46.80,97.20,56.80
13/05/2021,10:31:12,26.10,46.80,98.00,56.60
13/05/2021,10:31:22,26.10,46.60,97.40,56.60
13/05/2021,10:31:32,25.96,46.60,98.00,56.40
13/05/2021,10:31:42,25.84,46.40,98.00,56.60
13/05/2021,10:31:52,25.94,46.00,98.00,56.60
13/05/2021,10:32:02,26.02,46.40,98.00,56.60
13/05/2021,10:32:12,26.12,46.60,97.20,56.80
13/05/2021,10:32:22,26.04,46.00,97.00,56.80
13/05/2021,10:32:32,25.92,46.00,97.20,57.00
13/05/2021,10:32:42,26.00,46.60,96.80,56.40
13/05/2021,10:32:52,25.86,46.60,96.80,56.60
13/05/2021,10:33:02,25.80,46.40,97.00,56.40
13/05/2021,10:33:13,25.96,46.60,96.40,56.80
13/05/2021,10:33:23,25.82,46.40,97.00,56.40
13/05/2021,10:33:33,25.84,46.40,96.80,57.00
13/05/2021,10:33:43,25.82,46.40,96.60,56.80
13/05/2021,10:33:53,25.72,46.40,97.00,56.20
13/05/2021,10:34:03,25.80,46.20,97.00,56.60
13/05/2021,10:34:13,25.74,46.40,97.00,56.60
13/05/2021,10:34:23,25.70,45.80,96.80,56.60
13/05/2021,10:34:33,25.72,46.20,96.80,57.00
13/05/2021,10:34:43,25.34,46.00,97.00,56.80
13/05/2021,10:34:53,25.74,46.20,97.00,56.80
13/05/2021,10:35:03,25.66,44.20,96.80,56.80
13/05/2021,10:35:13,25.64,46.00,97.00,56.80
13/05/2021,10:35:23,25.30,46.00,96.80,57.00
13/05/2021,10:35:34,25.54,46.00,96.80,56.80
13/05/2021,10:35:44,25.86,46.20,96.60,56.80
13/05/2021,10:35:54,25.44,46.00,96.80,57.00
13/05/2021,10:36:04,25.48,46.00,96.80,57.00
13/05/2021,10:36:14,25.44,46.00,96.80,57.00
13/05/2021,10:36:24,25.46,46.40,97.00,57.00
13/05/2021,10:36:34,25.84,46.60,97.00,56.20
13/05/2021,10:36:44,25.48,46.40,97.00,57.00
13/05/2021,10:36:54,25.70,46.60,96.80,56.60
13/05/2021,10:37:04,25.84,47.60,97.00,56.60
13/05/2021,10:37:14,25.38,46.60,97.00,57.00
13/05/2021,10:37:24,25.90,47.00,97.20,56.80
13/05/2021,10:37:34,25.48,46.80,97.00,57.00
13/05/2021,10:37:44,25.22,46.80,97.00,57.00
13/05/2021,10:37:55,25.18,47.00,97.00,56.40
13/05/2021,10:38:05,25.26,47.00,97.00,56.80
13/05/2021,10:38:15,25.52,47.00,96.80,56.80
13/05/2021,10:38:25,25.28,47.00,97.40,57.00
13/05/2021,10:38:35,25.32,47.00,97.20,57.00
13/05/2021,10:38:45,25.84,47.40,97.20,57.00
13/05/2021,10:38:55,25.64,47.20,97.20,57.00
13/05/2021,10:39:05,25.96,47.20,97.60,56.80
13/05/2021,10:39:15,25.62,46.80,97.80,57.00
13/05/2021,10:39:25,25.86,47.40,97.60,56.80
13/05/2021,10:39:35,25.66,47.20,97.40,57.00
13/05/2021,10:39:45,25.26,47.00,96.80,57.00
13/05/2021,10:39:55,25.56,47.20,96.80,57.00
13/05/2021,10:40:06,25.40,47.40,97.00,57.00
13/05/2021,10:40:16,25.64,47.60,97.00,57.00
13/05/2021,10:40:26,25.56,47.00,97.00,57.00
13/05/2021,10:40:36,25.74,47.40,97.00,56.40
13/05/2021,10:40:46,25.74,47.20,96.80,57.00
13/05/2021,10:40:56,25.50,47.00,97.00,57.00
13/05/2021,10:41:06,25.32,47.00,97.00,57.00
13/05/2021,10:41:16,25.82,47.60,96.60,56.60
13/05/2021,10:41:26,25.42,47.00,97.00,57.00
13/05/2021,10:41:36,25.36,47.00,97.00,56.80
13/05/2021,10:41:46,25.44,47.00,96.60,56.60
13/05/2021,10:41:56,25.42,47.20,97.00,56.80
13/05/2021,10:42:06,25.58,47.00,96.80,56.80
13/05/2021,10:42:16,25.28,47.00,97.00,56.80
13/05/2021,10:42:27,25.48,47.00,97.00,56.60
13/05/2021,10:42:37,25.38,47.00,96.80,56.80
13/05/2021,10:42:47,25.12,47.00,96.80,56.60
13/05/2021,10:42:57,25.30,47.00,96.80,57.00
13/05/2021,10:43:07,25.16,47.40,97.00,57.00
13/05/2021,10:43:17,25.34,48.00,96.80,57.00
13/05/2021,10:43:27,25.16,48.00,96.80,57.00
13/05/2021,10:43:37,25.34,47.20,97.00,57.00
13/05/2021,10:43:47,25.18,47.40,97.00,57.00
13/05/2021,10:43:57,25.46,47.60,96.80,56.80
13/05/2021,10:44:07,25.24,47.40,96.80,56.80
13/05/2021,10:44:17,25.28,47.40,97.00,56.80
13/05/2021,10:44:27,25.44,47.00,97.00,57.00
13/05/2021,10:44:37,25.62,47.00,96.80,57.00
13/05/2021,10:44:48,25.32,47.00,97.00,57.00
13/05/2021,10:44:58,25.38,47.20,96.80,57.00
13/05/2021,10:45:08,25.36,47.00,96.60,57.00
13/05/2021,10:45:18,25.18,47.00,96.80,57.00
13/05/2021,10:45:28,25.32,47.00,97.00,57.00
13/05/2021,10:45:38,25.52,47.20,97.00,56.80
13/05/2021,10:45:48,24.90,48.00,97.00,56.80
13/05/2021,10:45:58,25.24,48.00,96.80,56.80
13/05/2021,10:46:08,25.10,48.00,97.00,56.80
13/05/2021,10:46:18,25.36,47.60,97.00,57.00
13/05/2021,10:46:28,25.58,47.40,97.00,56.60
13/05/2021,10:46:38,25.30,47.40,96.80,56.80
13/05/2021,10:46:48,25.22,47.20,97.00,57.00
13/05/2021,10:46:59,25.32,47.00,97.00,57.00
13/05/2021,10:47:09,25.48,47.20,97.20,56.80
13/05/2021,10:47:19,25.34,47.80,97.00,57.00
13/05/2021,10:47:29,25.10,47.60,97.40,56.60
13/05/2021,10:47:39,25.20,47.80,97.60,56.60
13/05/2021,10:47:49,25.14,47.40,97.60,57.00
13/05/2021,10:47:59,25.32,47.40,97.60,56.60
13/05/2021,10:48:09,25.42,47.40,97.60,57.00
13/05/2021,10:48:19,25.12,47.00,97.00,56.80
13/05/2021,10:48:29,25.62,47.00,97.00,56.80
13/05/2021,10:48:39,25.30,47.00,97.00,57.00
13/05/2021,10:48:49,25.46,47.00,97.20,57.00
13/05/2021,10:48:59,25.10,47.00,97.20,56.60
13/05/2021,10:49:09,25.00,47.40,97.00,57.00
13/05/2021,10:49:20,25.28,47.40,96.60,56.80
13/05/2021,10:49:30,24.90,47.80,97.00,56.80
13/05/2021,10:49:40,25.18,48.00,96.80,56.80
13/05/2021,10:49:50,24.84,48.00,96.60,57.00
13/05/2021,10:50:00,25.16,48.00,96.80,56.80
13/05/2021,10:50:10,25.24,47.40,96.80,57.00
13/05/2021,10:50:20,25.02,47.60,96.80,57.00
13/05/2021,10:50:30,24.74,47.80,96.80,57.00
13/05/2021,10:50:40,24.90,48.00,96.80,57.00
13/05/2021,10:50:50,25.20,48.00,96.80,56.80
13/05/2021,10:51:00,25.14,48.00,97.00,56.60
13/05/2021,10:51:10,25.12,48.00,98.00,56.80
13/05/2021,10:51:20,24.84,48.00,97.80,56.80
13/05/2021,10:51:30,25.14,48.00,97.80,56.40
13/05/2021,10:51:41,25.16,48.00,97.60,57.00
13/05/2021,10:51:51,25.28,48.00,97.80,56.40
13/05/2021,10:52:01,25.26,47.40,97.60,57.00
13/05/2021,10:52:11,25.22,47.00,97.60,57.00
13/05/2021,10:52:21,25.48,47.00,97.80,56.80
13/05/2021,10:52:31,25.24,47.00,98.00,56.80
13/05/2021,10:52:41,25.38,47.60,97.40,56.80
13/05/2021,10:52:51,25.32,48.00,97.80,57.00
13/05/2021,10:53:01,25.46,48.00,97.60,57.00
13/05/2021,10:53:11,25.34,47.80,97.80,57.00
13/05/2021,10:53:21,25.64,47.20,98.00,56.80
13/05/2021,10:53:31,25.46,47.00,97.60,56.60
13/05/2021,10:53:41,25.48,47.00,97.80,56.80
13/05/2021,10:53:51,25.66,47.00,98.00,57.00
13/05/2021,10:54:02,25.96,47.60,97.40,56.60
13/05/2021,10:54:12,25.78,47.60,97.00,57.00
13/05/2021,10:54:22,25.78,47.00,97.00,56.80
13/05/2021,10:54:32,26.00,47.60,97.00,56.80
13/05/2021,10:54:42,25.84,47.20,97.20,57.00
13/05/2021,10:54:52,25.64,46.60,97.20,56.80
13/05/2021,10:55:02,25.92,46.40,97.20,57.00
13/05/2021,10:55:12,25.86,46.40,97.00,56.80
13/05/2021,10:55:22,25.84,46.20,97.00,56.60
13/05/2021,10:55:32,26.14,46.60,96.80,56.60
13/05/2021,10:55:42,25.84,46.40,96.80,57.00
13/05/2021,10:55:52,25.68,46.20,96.80,57.00
13/05/2021,10:56:02,25.66,46.80,97.00,56.80
13/05/2021,10:56:13,25.94,47.00,96.80,57.00
13/05/2021,10:56:23,25.66,46.40,96.80,56.80
13/05/2021,10:56:33,25.58,46.80,96.80,56.80
13/05/2021,10:56:43,25.64,47.00,96.60,57.00
13/05/2021,10:56:53,25.40,47.20,97.00,56.80
13/05/2021,10:57:03,25.76,47.00,96.60,56.60
13/05/2021,10:57:13,25.32,46.60,96.80,57.00
13/05/2021,10:57:23,25.80,46.40,97.20,57.00
13/05/2021,10:57:33,25.36,46.00,97.00,56.80
13/05/2021,10:57:43,25.22,46.00,97.20,56.80
13/05/2021,10:57:53,25.76,46.80,97.20,56.60
13/05/2021,10:58:03,25.36,47.00,97.80,57.00
13/05/2021,10:58:13,25.42,47.00,98.00,57.00
13/05/2021,10:58:23,25.36,47.00,97.80,57.00
13/05/2021,10:58:34,25.42,47.00,98.00,56.80
13/05/2021,10:58:44,25.62,47.00,98.00,56.80
13/05/2021,10:58:54,25.32,46.80,97.60,57.00
13/05/2021,10:59:04,25.32,47.00,98.00,56.80
13/05/2021,10:59:14,25.32,46.80,98.00,56.80
13/05/2021,10:59:24,25.32,46.60,97.60,56.60
13/05/2021,10:59:34,25.32,46.80,97.80,57.00
13/05/2021,10:59:44,25.46,46.40,97.80,56.80
13/05/2021,10:59:54,25.50,46.60,98.00,56.80
13/05/2021,11:00:04,25.36,47.00,98.00,57.00
13/05/2021,11:00:14,25.66,47.00,97.80,56.60
13/05/2021,11:00:24,25.58,47.20,98.00,56.80
13/05/2021,11:00:34,25.72,46.40,98.00,57.00
13/05/2021,11:00:44,25.68,46.40,97.20,57.00
13/05/2021,11:00:55,25.32,46.00,96.80,57.00
13/05/2021,11:01:05,25.58,46.00,96.60,57.00
13/05/2021,11:01:15,25.78,46.20,96.40,57.00
13/05/2021,11:01:25,25.56,46.00,96.80,57.40
13/05/2021,11:01:35,25.94,46.60,96.80,57.00
13/05/2021,11:01:45,25.98,46.60,96.80,57.00
13/05/2021,11:01:55,25.84,46.40,97.00,57.00
13/05/2021,11:02:05,25.96,46.40,97.00,56.80
13/05/2021,11:02:15,25.70,46.20,97.00,57.00
13/05/2021,11:02:25,25.92,46.40,96.80,57.20
13/05/2021,11:02:35,25.86,46.40,97.00,57.00
13/05/2021,11:02:45,25.82,46.60,96.80,57.20
13/05/2021,11:02:55,25.54,46.40,97.00,57.20
13/05/2021,11:03:05,25.84,46.20,97.00,56.80
13/05/2021,11:03:16,25.74,46.20,97.00,56.60
13/05/2021,11:03:26,25.62,45.80,97.00,57.00
13/05/2021,11:03:36,25.84,46.40,97.00,56.80
13/05/2021,11:03:46,25.68,46.40,96.60,56.80
13/05/2021,11:03:56,25.56,46.00,96.80,56.60
13/05/2021,11:04:06,25.68,46.20,97.80,57.00
13/05/2021,11:04:16,25.76,46.20,97.60,56.80
13/05/2021,11:04:26,25.66,46.00,97.80,57.20
13/05/2021,11:04:36,25.78,46.60,98.00,57.00
13/05/2021,11:04:46,25.78,46.40,97.80,57.00
13/05/2021,11:04:56,25.84,46.40,97.60,57.00
13/05/2021,11:05:06,25.56,46.20,96.80,56.60
13/05/2021,11:05:16,26.10,46.80,97.00,57.20
13/05/2021,11:05:27,26.22,46.80,97.00,57.20
13/05/2021,11:05:37,25.84,46.20,98.00,57.20
13/05/2021,11:05:47,25.96,46.60,98.00,57.00
13/05/2021,11:05:57,25.88,46.40,97.80,57.00
13/05/2021,11:06:07,26.14,46.80,97.80,56.80
13/05/2021,11:06:17,26.04,46.60,98.00,57.00
13/05/2021,11:06:27,26.10,46.60,97.60,57.20
13/05/2021,11:06:37,25.76,45.40,97.60,57.00
13/05/2021,11:06:47,25.82,45.60,98.00,57.00
13/05/2021,11:06:57,26.10,45.60,97.80,57.20
13/05/2021,11:07:07,25.92,45.60,97.80,57.20
13/05/2021,11:07:17,26.12,45.60,98.00,57.20
13/05/2021,11:07:27,26.12,45.60,98.00,56.80
13/05/2021,11:07:37,26.16,45.80,97.80,57.20
13/05/2021,11:07:48,26.30,45.80,98.00,57.00
13/05/2021,11:07:58,26.02,45.60,97.40,57.20
13/05/2021,11:08:08,26.16,45.40,98.00,57.20
13/05/2021,11:08:18,26.20,45.80,97.60,57.20
13/05/2021,11:08:28,26.32,46.20,98.00,57.40
13/05/2021,11:08:38,26.14,45.60,98.00,57.20
13/05/2021,11:08:48,26.42,46.00,98.00,57.40
13/05/2021,11:08:58,26.40,46.00,98.00,57.40
13/05/2021,11:09:08,26.62,46.00,98.00,57.40
13/05/2021,11:09:18,26.46,45.80,97.60,57.20
13/05/2021,11:09:28,26.62,45.60,98.00,57.40
13/05/2021,11:09:38,26.50,45.80,98.00,57.00
13/05/2021,11:09:48,26.42,45.80,97.80,57.60
13/05/2021,11:09:58,26.42,46.00,98.00,57.20
13/05/2021,11:10:09,26.68,45.80,98.00,57.40
13/05/2021,11:10:19,26.40,45.80,97.80,57.20
13/05/2021,11:10:29,26.62,46.00,97.80,57.40
13/05/2021,11:10:39,26.80,45.80,97.80,57.80
13/05/2021,11:10:49,26.60,45.60,97.60,57.40
13/05/2021,11:10:59,26.70,45.60,97.20,57.00
13/05/2021,11:11:09,26.70,45.80,97.80,57.60
13/05/2021,11:11:19,26.26,45.60,98.00,57.60
13/05/2021,11:11:29,26.66,45.20,97.80,57.20
13/05/2021,11:11:39,26.70,45.00,97.80,57.20
13/05/2021,11:11:49,26.78,45.00,97.80,57.60
13/05/2021,11:11:59,26.78,45.00,98.00,57.40
13/05/2021,11:12:09,26.80,44.80,97.60,57.80
13/05/2021,11:12:20,26.78,44.40,98.00,57.20
13/05/2021,11:12:30,26.78,44.00,98.00,57.60
13/05/2021,11:12:40,26.66,44.20,98.00,57.60
13/05/2021,11:12:50,26.80,44.80,98.00,57.60
13/05/2021,11:13:00,26.78,45.00,98.00,57.60
13/05/2021,11:13:10,26.52,45.00,97.40,57.80
13/05/2021,11:13:20,26.70,45.00,98.00,57.60
13/05/2021,11:13:30,26.82,45.00,97.60,57.40
13/05/2021,11:13:40,26.74,45.00,97.80,57.80
13/05/2021,11:13:50,26.70,45.20,97.40,57.60
13/05/2021,11:14:00,26.54,45.40,97.80,57.60
13/05/2021,11:14:10,26.92,45.00,97.80,57.80
13/05/2021,11:14:20,26.90,45.20,97.40,57.40
13/05/2021,11:14:30,26.78,45.00,96.80,57.40
13/05/2021,11:14:41,27.00,45.00,97.20,57.40
13/05/2021,11:14:51,26.72,45.00,97.00,57.80
13/05/2021,11:15:01,26.80,45.00,96.80,57.60
13/05/2021,11:15:11,26.60,45.00,96.40,57.60
13/05/2021,11:15:21,26.70,44.80,96.80,57.60
13/05/2021,11:15:31,26.68,44.60,96.80,57.40
13/05/2021,11:15:41,26.60,45.00,96.80,57.80
13/05/2021,11:15:51,26.74,45.00,97.00,57.40
13/05/2021,11:16:01,26.70,45.40,97.40,57.60
13/05/2021,11:16:11,26.54,45.00,97.60,57.80
13/05/2021,11:16:21,26.54,45.00,98.00,57.80
13/05/2021,11:16:31,26.74,45.00,98.00,57.80
13/05/2021,11:16:41,26.78,45.00,97.60,57.40
13/05/2021,11:16:51,26.20,44.80,97.80,57.80
13/05/2021,11:17:02,26.56,44.20,98.00,57.80
13/05/2021,11:17:12,26.56,44.80,97.60,57.60
13/05/2021,11:17:22,26.54,44.40,97.80,57.60
13/05/2021,11:17:32,26.44,44.00,97.80,57.80
13/05/2021,11:17:42,26.78,44.00,97.80,57.80
13/05/2021,11:17:52,26.68,44.00,98.00,57.40
13/05/2021,11:18:02,26.68,44.00,97.40,57.40
13/05/2021,11:18:12,26.66,44.00,97.80,57.80
13/05/2021,11:18:22,26.68,44.20,97.80,58.00
13/05/2021,11:18:32,26.84,44.20,97.80,57.60
13/05/2021,11:18:42,26.86,44.40,98.00,57.60
13/05/2021,11:18:52,26.68,44.20,98.00,57.20
13/05/2021,11:19:02,26.72,45.00,98.00,57.80
13/05/2021,11:19:13,26.78,45.00,98.00,57.80
13/05/2021,11:19:23,26.84,44.60,97.80,57.60
13/05/2021,11:19:33,26.94,44.60,97.60,57.60
13/05/2021,11:19:43,27.22,44.60,98.00,57.40
13/05/2021,11:19:53,26.82,44.80,97.80,57.40
13/05/2021,11:20:03,27.14,44.60,98.00,57.60
13/05/2021,11:20:13,27.30,44.40,98.00,57.60
13/05/2021,11:20:23,27.14,44.00,97.60,57.60
13/05/2021,11:20:33,27.18,44.00,97.60,57.80
13/05/2021,11:20:43,27.06,44.00,97.60,57.80
13/05/2021,11:20:53,27.26,44.00,98.00,57.60
13/05/2021,11:21:03,27.02,44.20,97.80,57.40
13/05/2021,11:21:13,27.16,44.00,97.60,57.60
13/05/2021,11:21:23,27.04,44.20,97.80,57.80
13/05/2021,11:21:34,27.06,44.00,98.00,58.00
13/05/2021,11:21:44,27.20,44.00,97.00,57.80
13/05/2021,11:21:54,27.30,44.00,97.00,57.60
13/05/2021,11:22:04,27.20,44.00,97.00,57.60
13/05/2021,11:22:14,27.28,44.00,96.80,57.60
13/05/2021,11:22:24,27.00,44.00,97.00,57.40
13/05/2021,11:22:34,26.98,44.00,97.00,57.60
13/05/2021,11:22:44,27.08,44.00,97.00,57.80
13/05/2021,11:22:54,27.22,43.80,97.00,58.00
13/05/2021,11:23:04,27.06,43.20,97.60,57.80
13/05/2021,11:23:14,27.12,43.20,98.00,57.80
13/05/2021,11:23:24,27.02,43.00,98.00,58.00
13/05/2021,11:23:34,27.28,43.60,97.60,57.40
13/05/2021,11:23:44,27.18,44.00,97.80,57.80
13/05/2021,11:23:55,26.74,44.00,97.80,57.80
13/05/2021,11:24:05,27.06,44.00,98.00,58.00
13/05/2021,11:24:15,27.30,44.00,98.00,57.60
13/05/2021,11:24:25,27.28,44.00,96.80,57.60
13/05/2021,11:24:35,27.00,44.00,97.00,57.60
13/05/2021,11:24:45,27.28,44.00,97.00,58.00
13/05/2021,11:24:55,27.46,44.00,96.60,57.40
13/05/2021,11:25:05,27.12,44.00,96.80,57.20
13/05/2021,11:25:15,27.22,44.00,97.00,57.80
13/05/2021,11:25:25,26.86,43.80,97.00,58.00
13/05/2021,11:25:35,27.28,43.40,97.80,57.40
13/05/2021,11:25:45,27.14,43.60,97.80,57.60
13/05/2021,11:25:55,26.72,43.60,97.80,57.60
13/05/2021,11:26:06,27.10,44.00,98.00,57.60
13/05/2021,11:26:16,27.20,44.00,97.80,58.00
13/05/2021,11:26:26,27.14,44.00,98.00,57.60
13/05/2021,11:26:36,27.14,44.00,98.00,57.80
13/05/2021,11:26:46,27.02,43.60,97.80,58.00
13/05/2021,11:26:56,27.12,43.40,97.60,57.80
13/05/2021,11:27:06,27.28,43.00,97.80,57.80
13/05/2021,11:27:16,27.30,43.00,97.80,57.80
13/05/2021,11:27:26,27.22,43.00,97.40,58.00
13/05/2021,11:27:36,27.28,43.00,98.00,58.00
13/05/2021,11:27:46,27.12,43.20,97.80,58.00
13/05/2021,11:27:56,27.24,43.00,98.00,57.80
13/05/2021,11:28:06,27.20,43.60,98.00,57.80
13/05/2021,11:28:16,27.38,43.20,98.00,58.00
13/05/2021,11:28:27,27.46,43.00,98.00,57.80
13/05/2021,11:28:37,27.44,43.00,97.40,57.80
13/05/2021,11:28:47,27.36,43.00,98.00,58.00
13/05/2021,11:28:57,27.48,43.00,97.60,57.60
13/05/2021,11:29:07,27.40,43.20,97.60,57.80
13/05/2021,11:29:17,27.30,43.00,97.40,58.00
13/05/2021,11:29:27,27.30,43.00,97.40,58.00
13/05/2021,11:29:37,27.38,43.00,96.40,58.00
13/05/2021,11:29:47,27.32,43.20,97.60,58.00
13/05/2021,11:29:57,27.12,43.00,97.80,58.00
13/05/2021,11:30:07,27.48,43.00,97.00,58.00
13/05/2021,11:30:17,27.44,43.00,96.80,58.00
13/05/2021,11:30:27,27.28,43.00,97.20,57.60
13/05/2021,11:30:37,27.32,43.00,97.60,57.80
13/05/2021,11:30:48,27.26,42.60,98.00,58.00
13/05/2021,11:30:58,27.00,42.00,97.80,57.80
13/05/2021,11:31:08,27.32,42.00,97.80,57.80
13/05/2021,11:31:18,27.38,42.00,97.80,57.60
13/05/2021,11:31:28,27.20,42.00,98.00,57.60
13/05/2021,11:31:38,27.42,42.00,97.80,58.00
13/05/2021,11:31:48,27.26,42.20,97.80,57.80
13/05/2021,11:31:58,27.24,42.20,98.00,57.80
13/05/2021,11:32:08,27.46,42.20,98.00,58.00
13/05/2021,11:32:18,27.24,42.00,98.00,57.60
13/05/2021,11:32:28,27.40,42.00,97.80,57.80
13/05/2021,11:32:38,27.32,42.20,98.00,58.00
13/05/2021,11:32:48,27.36,42.80,97.40,58.00
13/05/2021,11:32:58,27.70,43.00,98.00,58.00
13/05/2021,11:33:09,27.50,42.80,97.60,58.00
13/05/2021,11:33:19,27.44,42.80,97.40,58.00
13/05/2021,11:33:29,27.50,42.60,97.40,57.60
13/05/2021,11:33:39,27.24,42.80,97.60,58.00
13/05/2021,11:33:49,27.30,43.00,97.80,58.00
13/05/2021,11:33:59,27.38,43.00,98.00,58.00
13/05/2021,11:34:09,27.46,43.20,98.00,57.80
13/05/2021,11:34:19,27.46,42.40,98.00,57.80
13/05/2021,11:34:29,27.66,42.00,98.00,57.80
13/05/2021,11:34:39,27.32,42.00,98.00,57.60
13/05/2021,11:34:49,27.34,42.00,98.00,57.80
13/05/2021,11:34:59,27.52,42.00,98.20,58.00
13/05/2021,11:35:09,27.44,42.00,97.60,57.80
13/05/2021,11:35:20,27.38,42.00,97.80,57.80
13/05/2021,11:35:30,27.44,42.00,98.00,58.00
13/05/2021,11:35:40,27.60,42.20,97.80,57.80
13/05/2021,11:35:50,27.58,42.00,97.80,58.00
13/05/2021,11:36:00,27.56,41.20,98.20,57.60
13/05/2021,11:36:10,27.54,41.00,97.80,57.60
13/05/2021,11:36:20,27.68,41.00,97.80,58.00
13/05/2021,11:36:30,27.48,41.00,98.00,57.80
13/05/2021,11:36:40,27.66,41.00,97.80,57.80
13/05/2021,11:36:50,27.60,41.00,98.00,57.80
13/05/2021,11:37:00,27.40,41.60,98.00,57.60
13/05/2021,11:37:10,27.56,42.00,97.80,57.80
13/05/2021,11:37:20,27.86,42.40,98.00,57.80
13/05/2021,11:37:30,27.72,42.20,97.80,58.00
13/05/2021,11:37:41,27.60,42.00,97.80,58.00
13/05/2021,11:37:51,27.78,42.00,97.80,58.00
13/05/2021,11:38:01,27.64,42.20,97.80,58.00
13/05/2021,11:38:11,27.66,42.20,98.00,58.00
13/05/2021,11:38:21,27.86,42.40,98.00,57.80
13/05/2021,11:38:31,27.82,42.00,97.60,58.00
13/05/2021,11:38:41,27.54,41.80,98.20,57.60
13/05/2021,11:38:51,27.64,41.20,97.60,57.80
13/05/2021,11:39:01,27.72,41.80,98.00,58.00
13/05/2021,11:39:11,27.84,42.20,97.60,58.00
13/05/2021,11:39:21,27.78,41.40,98.00,58.00
13/05/2021,11:39:31,27.64,41.20,98.00,57.80
13/05/2021,11:39:41,27.64,40.40,98.00,58.00
13/05/2021,11:39:51,27.76,41.20,97.80,57.80
13/05/2021,11:40:02,27.80,41.20,98.00,57.80
13/05/2021,11:40:12,27.68,41.20,97.80,58.00
13/05/2021,11:40:22,27.92,41.00,98.00,58.00
13/05/2021,11:40:32,27.72,41.00,97.80,57.80
13/05/2021,11:40:42,27.58,40.60,97.80,57.80
13/05/2021,11:40:52,27.80,40.60,97.80,58.00
13/05/2021,11:41:02,27.74,40.60,97.60,57.80
13/05/2021,11:41:12,27.72,40.00,98.00,58.20
13/05/2021,11:41:22,27.62,40.20,98.00,58.00
13/05/2021,11:41:32,27.82,40.60,97.40,57.40
13/05/2021,11:41:42,27.82,41.20,98.00,57.80
13/05/2021,11:41:52,27.74,41.00,98.00,58.00
13/05/2021,11:42:02,27.84,41.20,98.00,58.00
13/05/2021,11:42:13,27.96,41.40,98.00,57.60
13/05/2021,11:42:23,27.82,41.20,98.00,58.00
13/05/2021,11:42:33,27.94,41.40,97.80,58.00
13/05/2021,11:42:43,27.76,41.40,98.00,58.00
13/05/2021,11:42:53,27.66,41.00,97.40,58.00
13/05/2021,11:43:03,27.98,41.60,98.00,57.80
13/05/2021,11:43:13,27.92,41.60,97.80,58.00
13/05/2021,11:43:23,27.76,41.20,97.60,57.80
13/05/2021,11:43:33,27.98,41.40,97.80,57.80
13/05/2021,11:43:43,27.94,41.60,98.00,57.80
13/05/2021,11:43:53,28.00,41.20,97.60,57.60
13/05/2021,11:44:03,28.06,41.80,98.00,58.00
13/05/2021,11:44:13,27.86,41.40,97.60,57.60
13/05/2021,11:44:23,27.92,41.40,97.80,57.80
13/05/2021,11:44:34,28.04,41.80,97.80,58.20
13/05/2021,11:44:44,28.06,41.20,98.00,58.40
13/05/2021,11:44:54,28.10,41.60,98.20,58.40
13/05/2021,11:45:04,27.82,41.00,97.80,58.40
13/05/2021,11:45:14,27.98,41.60,98.00,58.40
13/05/2021,11:45:24,28.18,41.80,97.80,58.20
13/05/2021,11:45:34,27.94,41.00,98.00,58.00
13/05/2021,11:45:44,28.12,41.60,98.00,58.00
13/05/2021,11:45:54,28.00,40.80,97.60,58.20
13/05/2021,11:46:04,28.10,41.40,97.80,58.00
13/05/2021,11:46:14,27.94,41.20,98.00,58.20
13/05/2021,11:46:24,27.92,41.20,98.00,58.00
13/05/2021,11:46:34,27.98,41.20,97.80,58.20
13/05/2021,11:46:44,27.84,41.40,98.00,58.60
13/05/2021,11:46:55,27.98,41.40,97.80,58.60
13/05/2021,11:47:05,28.14,41.20,98.00,58.40
13/05/2021,11:47:15,27.86,41.40,98.00,58.40
13/05/2021,11:47:25,27.92,41.60,98.00,58.80
13/05/2021,11:47:35,28.06,41.80,97.80,58.40
13/05/2021,11:47:45,28.08,41.60,98.00,58.40
13/05/2021,11:47:55,27.84,41.20,97.80,58.40
13/05/2021,11:48:05,27.96,41.40,98.00,58.80
13/05/2021,11:48:15,28.02,41.40,97.60,58.00
